id_car2,C,12;id_commune,C,10;id_ins_1,C,10;id_epci
00135-07728;00135;0000-0309;000000000
00037-07729;00037;0000-0310;000000000
00037-07730;00037;0000-0310;000000000
00037-07731;00037;0000-0310;000000000
00037-07732;00037;0000-0310;000000000
00037-07733;00037;0000-0310;000000000
00037-07734;00037;0000-0311;000000000
00037-07735;00037;0000-0311;000000000
00037-07736;00037;0000-0311;000000000
00037-07737;00037;0000-0311;000000000
00284-07791;00284;0000-0298;000000000
00284-07792;00284;0000-0298;000000000
00284-07793;00284;0000-0298;000000000
00284-07794;00284;0000-0298;000000000
00284-07795;00284;0000-0299;000000000
00284-07796;00284;0000-0299;000000000
00284-07797;00284;0000-0299;000000000
00284-07798;00284;0000-0299;000000000
00284-07799;00284;0000-0299;000000000
00284-07800;00284;0000-0300;000000000
00165-07801;00165;0000-0300;000000000
00165-07802;00165;0000-0300;000000000
00165-07803;00165;0000-0300;000000000
00165-07804;00165;0000-0300;000000000
00165-07805;00165;0000-0301;000000000
00165-07806;00165;0000-0301;000000000
00165-07807;00165;0000-0301;000000000
00165-07808;00165;0000-0301;000000000
00165-07809;00165;0000-0301;000000000
00165-07810;00165;0000-0302;000000000
00165-07811;00165;0000-0302;000000000
00165-07812;00165;0000-0302;000000000
00165-07813;00165;0000-0302;000000000
00165-07814;00165;0000-0302;000000000
00165-07815;00165;0000-0303;000000000
00165-07816;00165;0000-0303;000000000
00165-07817;00165;0000-0303;000000000
00165-07818;00165;0000-0303;000000000
00165-07819;00165;0000-0303;000000000
00165-07820;00165;0000-0304;000000000
00135-07821;00135;0000-0304;000000000
00135-07822;00135;0000-0304;000000000
00135-07823;00135;0000-0304;000000000
00135-07824;00135;0000-0304;000000000
00135-07825;00135;0000-0305;000000000
00135-07826;00135;0000-0305;000000000
00135-07827;00135;0000-0305;000000000
00135-07828;00135;0000-0305;000000000
00135-07829;00135;0000-0305;000000000
00135-07830;00135;0000-0306;000000000
00135-07831;00135;0000-0306;000000000
00135-07832;00135;0000-0306;000000000
00135-07833;00135;0000-0306;000000000
00135-07834;00135;0000-0306;000000000
00135-07835;00135;0000-0307;000000000
00135-07836;00135;0000-0307;000000000
00135-07837;00135;0000-0307;000000000
00135-07838;00135;0000-0307;000000000
00135-07839;00135;0000-0307;000000000
00135-07840;00135;0000-0308;000000000
00135-07841;00135;0000-0308;000000000
00135-07842;00135;0000-0308;000000000
00135-07843;00135;0000-0308;000000000
00135-07844;00135;0000-0308;000000000
00135-07845;00135;0000-0309;000000000
00135-07846;00135;0000-0309;000000000
00135-07847;00135;0000-0309;000000000
00135-07848;00135;0000-0309;000000000
00135-07849;00135;0000-0309;000000000
00135-07850;00135;0000-0310;000000000
00135-07851;00135;0000-0310;000000000
00037-07852;00037;0000-0310;000000000
00037-07853;00037;0000-0310;000000000
00037-07854;00037;0000-0310;000000000
00037-07855;00037;0000-0311;000000000
00037-07856;00037;0000-0311;000000000
00037-07857;00037;0000-0311;000000000
00037-07858;00037;0000-0311;000000000
00284-07912;00284;0000-0322;000000000
00284-07913;00284;0000-0322;000000000
00284-07914;00284;0000-0322;000000000
00284-07915;00284;0000-0322;000000000
00284-07916;00284;0000-0323;000000000
00284-07917;00284;0000-0323;000000000
00284-07918;00284;0000-0323;000000000
00284-07919;00284;0000-0323;000000000
00284-07920;00284;0000-0323;000000000
00284-07921;00284;0000-0324;000000000
00165-07922;00165;0000-0324;000000000
00165-07923;00165;0000-0324;000000000
00165-07924;00165;0000-0324;000000000
00165-07925;00165;0000-0324;000000000
00165-07926;00165;0000-0325;000000000
00165-07927;00165;0000-0325;000000000
00165-07928;00165;0000-0325;000000000
00165-07929;00165;0000-0325;000000000
00165-07930;00165;0000-0325;000000000
00165-07931;00165;0000-0326;000000000
00165-07932;00165;0000-0326;000000000
00165-07933;00165;0000-0326;000000000
00165-07934;00165;0000-0326;000000000
00165-07935;00165;0000-0326;000000000
00165-07936;00165;0000-0327;000000000
00165-07937;00165;0000-0327;000000000
00165-07938;00165;0000-0327;000000000
00165-07939;00165;0000-0327;000000000
00165-07940;00165;0000-0327;000000000
00165-07941;00165;0000-0328;000000000
00135-07942;00135;0000-0328;000000000
00135-07943;00135;0000-0328;000000000
00135-07944;00135;0000-0328;000000000
00135-07945;00135;0000-0328;000000000
00135-07946;00135;0000-0329;000000000
00135-07947;00135;0000-0329;000000000
00135-07948;00135;0000-0329;000000000
00135-07949;00135;0000-0329;000000000
00135-07950;00135;0000-0329;000000000
00135-07951;00135;0000-0330;000000000
00135-07952;00135;0000-0330;000000000
00135-07953;00135;0000-0330;000000000
00135-07954;00135;0000-0330;000000000
00135-07955;00135;0000-0330;000000000
00135-07956;00135;0000-0331;000000000
00135-07957;00135;0000-0331;000000000
00135-07958;00135;0000-0331;000000000
00135-07959;00135;0000-0331;000000000
00135-07960;00135;0000-0331;000000000
00135-07961;00135;0000-0332;000000000
00135-07962;00135;0000-0332;000000000
00135-07963;00135;0000-0332;000000000
00135-07964;00135;0000-0332;000000000
00135-07965;00135;0000-0332;000000000
00135-07966;00135;0000-0333;000000000
00135-07967;00135;0000-0333;000000000
00135-07968;00135;0000-0333;000000000
00135-07969;00135;0000-0333;000000000
00135-07970;00135;0000-0333;000000000
00135-07971;00135;0000-0334;000000000
00135-07972;00135;0000-0334;000000000
00135-07973;00135;0000-0334;000000000
00037-07974;00037;0000-0334;000000000
00037-07975;00037;0000-0334;000000000
00037-07976;00037;0000-0335;000000000
00037-07977;00037;0000-0335;000000000
00037-07978;00037;0000-0335;000000000
00037-07979;00037;0000-0335;000000000
00284-08034;00284;0000-0322;000000000
00284-08035;00284;0000-0322;000000000
00284-08036;00284;0000-0322;000000000
00284-08037;00284;0000-0323;000000000
00284-08038;00284;0000-0323;000000000
00284-08039;00284;0000-0323;000000000
00284-08040;00284;0000-0323;000000000
00284-08041;00284;0000-0323;000000000
00284-08042;00284;0000-0324;000000000
00165-08043;00165;0000-0324;000000000
00165-08044;00165;0000-0324;000000000
00165-08045;00165;0000-0324;000000000
00165-08046;00165;0000-0324;000000000
00165-08047;00165;0000-0325;000000000
00165-08048;00165;0000-0325;000000000
00165-08049;00165;0000-0325;000000000
00165-08050;00165;0000-0325;000000000
00165-08051;00165;0000-0325;000000000
00165-08052;00165;0000-0326;000000000
00165-08053;00165;0000-0326;000000000
00165-08054;00165;0000-0326;000000000
00165-08055;00165;0000-0326;000000000
00165-08056;00165;0000-0326;000000000
00165-08057;00165;0000-0327;000000000
00165-08058;00165;0000-0327;000000000
00165-08059;00165;0000-0327;000000000
00165-08060;00165;0000-0327;000000000
00165-08061;00165;0000-0327;000000000
00165-08062;00165;0000-0328;000000000
00165-08063;00165;0000-0328;000000000
00135-08064;00135;0000-0328;000000000
00135-08065;00135;0000-0328;000000000
00135-08066;00135;0000-0328;000000000
00135-08067;00135;0000-0329;000000000
00135-08068;00135;0000-0329;000000000
00135-08069;00135;0000-0329;000000000
00135-08070;00135;0000-0329;000000000
00135-08071;00135;0000-0329;000000000
00135-08072;00135;0000-0330;000000000
00135-08073;00135;0000-0330;000000000
00135-08074;00135;0000-0330;000000000
00135-08075;00135;0000-0330;000000000
00135-08076;00135;0000-0330;000000000
00135-08077;00135;0000-0331;000000000
00135-08078;00135;0000-0331;000000000
00135-08079;00135;0000-0331;000000000
00135-08080;00135;0000-0331;000000000
00135-08081;00135;0000-0331;000000000
00135-08082;00135;0000-0332;000000000
00135-08083;00135;0000-0332;000000000
00135-08084;00135;0000-0332;000000000
00135-08085;00135;0000-0332;000000000
00135-08086;00135;0000-0332;000000000
00135-08087;00135;0000-0333;000000000
00135-08088;00135;0000-0333;000000000
00135-08089;00135;0000-0333;000000000
00135-08090;00135;0000-0333;000000000
00135-08091;00135;0000-0333;000000000
00135-08092;00135;0000-0334;000000000
00135-08093;00135;0000-0334;000000000
00135-08094;00135;0000-0334;000000000
00135-08095;00135;0000-0334;000000000
00037-08096;00037;0000-0334;000000000
00037-08097;00037;0000-0335;000000000
00037-08098;00037;0000-0335;000000000
00037-08099;00037;0000-0335;000000000
00037-08100;00037;0000-0335;000000000
00284-08155;00284;0000-0322;000000000
00284-08156;00284;0000-0322;000000000
00284-08157;00284;0000-0322;000000000
00284-08158;00284;0000-0323;000000000
00284-08159;00284;0000-0323;000000000
00284-08160;00284;0000-0323;000000000
00284-08161;00284;0000-0323;000000000
00284-08162;00284;0000-0323;000000000
00284-08163;00284;0000-0324;000000000
00165-08164;00165;0000-0324;000000000
00165-08165;00165;0000-0324;000000000
00165-08166;00165;0000-0324;000000000
00165-08167;00165;0000-0324;000000000
00165-08168;00165;0000-0325;000000000
00165-08169;00165;0000-0325;000000000
00165-08170;00165;0000-0325;000000000
00165-08171;00165;0000-0325;000000000
00165-08172;00165;0000-0325;000000000
00165-08173;00165;0000-0326;000000000
00165-08174;00165;0000-0326;000000000
00165-08175;00165;0000-0326;000000000
00165-08176;00165;0000-0326;000000000
00165-08177;00165;0000-0326;000000000
00165-08178;00165;0000-0327;000000000
00165-08179;00165;0000-0327;000000000
00165-08180;00165;0000-0327;000000000
00165-08181;00165;0000-0327;000000000
00165-08182;00165;0000-0327;000000000
00165-08183;00165;0000-0328;000000000
00165-08184;00165;0000-0328;000000000
00135-08185;00135;0000-0328;000000000
00135-08186;00135;0000-0328;000000000
00135-08187;00135;0000-0328;000000000
00135-08188;00135;0000-0329;000000000
00135-08189;00135;0000-0329;000000000
00135-08190;00135;0000-0329;000000000
00135-08191;00135;0000-0329;000000000
00135-08192;00135;0000-0329;000000000
00135-08193;00135;0000-0330;000000000
00135-08194;00135;0000-0330;000000000
00135-08195;00135;0000-0330;000000000
00135-08196;00135;0000-0330;000000000
00135-08197;00135;0000-0330;000000000
00135-08198;00135;0000-0331;000000000
00135-08199;00135;0000-0331;000000000
00135-08200;00135;0000-0331;000000000
00135-08201;00135;0000-0331;000000000
00135-08202;00135;0000-0331;000000000
00135-08203;00135;0000-0332;000000000
00135-08204;00135;0000-0332;000000000
00135-08205;00135;0000-0332;000000000
00135-08206;00135;0000-0332;000000000
00135-08207;00135;0000-0332;000000000
00135-08208;00135;0000-0333;000000000
00135-08209;00135;0000-0333;000000000
00135-08210;00135;0000-0333;000000000
00135-08211;00135;0000-0333;000000000
00135-08212;00135;0000-0333;000000000
00135-08213;00135;0000-0334;000000000
00135-08214;00135;0000-0334;000000000
00135-08215;00135;0000-0334;000000000
00135-08216;00135;0000-0334;000000000
00135-08217;00135;0000-0334;000000000
00037-08218;00037;0000-0335;000000000
00037-08219;00037;0000-0335;000000000
00037-08220;00037;0000-0335;000000000
